,head_actual,word_count,len_text,end_sym,len_avg_word,no_of_stop,numeric_value,no_of_sym,cos_sim,case
20910,0,1,4,0,4,0,0,0,0,2
20911,0,1,5,0,5,0,0,0,0,2
20912,0,2,13,1,6,0,0,4,0,2
20913,0,5,36,0,7,0,0,0,0,2
20914,0,1,4,0,4,0,4,0,0,3
20915,0,1,3,1,3,0,2,1,0,3
20916,0,3,16,1,5,0,0,4,0,2
20917,0,5,40,0,8,0,0,1,0,2
20918,0,1,4,0,4,0,4,0,0,3
20919,0,1,3,1,3,0,2,1,0,3
20920,0,3,14,1,4,0,0,4,0,2
20921,0,4,24,0,6,0,0,0,0,2
20922,0,1,4,0,4,0,4,0,0,3
20923,0,1,3,1,3,0,2,1,0,3
20924,0,1,1,1,1,0,0,1,0,3
20925,1,1,4,0,4,0,0,0,1,0
20926,1,1,11,1,11,0,0,1,1,0
20927,0,1,1,1,1,0,0,1,0,3
20928,0,3,24,1,8,0,0,2,0,2
20929,0,1,1,1,1,0,0,1,0,3
20930,0,5,25,1,5,0,0,2,0,2
20931,0,3,31,1,10,0,0,2,0,2
20932,0,1,21,1,21,0,0,2,0,2
20933,0,1,1,1,1,0,0,1,0,3
20934,0,2,23,0,11,0,0,1,0,0
20935,0,2,23,0,11,0,0,0,0,2
20936,0,1,1,1,1,0,0,1,0,3
20937,0,1,10,0,10,0,0,0,0,2
20938,0,2,20,0,10,0,0,0,1,2
20939,0,1,1,1,1,0,0,1,0,3
20940,0,4,24,0,6,0,2,3,0,2
20941,0,1,11,0,11,0,0,0,0,2
20942,0,1,1,1,1,0,0,1,0,3
20943,0,1,10,0,10,0,0,0,0,2
20944,0,25,140,1,5,10,8,6,1,2
20945,0,3,16,0,5,0,0,1,0,3
20946,0,3,14,0,4,0,0,1,0,3
20947,0,3,13,0,4,0,0,1,0,3
20948,0,13,79,0,6,1,0,4,0,3
20949,0,10,53,0,5,1,0,5,0,3
20950,0,28,173,1,6,13,4,3,1,2
20951,0,8,70,1,8,1,0,6,0,3
20952,0,9,59,1,6,2,0,3,0,3
20953,0,9,61,1,6,0,0,4,0,3
20954,0,8,38,1,4,1,0,3,0,3
20955,0,5,27,1,5,1,0,2,0,3
20956,0,3,15,1,5,0,0,2,0,3
20957,0,10,68,1,6,1,0,4,0,3
20958,0,6,43,1,7,0,0,4,0,3
20959,0,7,47,1,6,1,0,4,0,3
20960,0,10,68,1,6,1,0,3,0,3
20961,0,10,54,1,5,5,0,2,1,3
20962,0,1,1,1,1,0,0,1,0,3
20963,1,3,20,1,6,0,0,1,1,0
20964,0,1,1,1,1,0,0,1,0,3
20965,0,3,16,0,5,0,0,1,0,3
20966,0,4,31,0,7,0,0,1,1,3
20967,0,11,44,0,4,6,0,1,1,3
20968,0,5,28,0,5,0,0,2,0,3
20969,0,3,19,0,6,0,0,1,0,3
20970,0,1,1,1,1,0,0,1,0,3
20971,0,1,10,0,10,0,0,0,0,0
20972,0,1,8,1,8,0,0,1,0,0
20973,0,1,1,1,1,0,0,1,0,3
20974,0,2,7,0,3,0,0,1,0,3
20975,0,2,9,0,4,0,0,1,0,3
20976,0,2,9,0,4,0,0,1,0,3
20977,0,1,1,1,1,0,0,1,0,3
20978,1,1,8,0,8,0,0,0,1,0
20979,1,1,12,1,12,0,0,1,0,0
20980,0,1,1,1,1,0,0,1,0,3
20981,1,3,13,0,4,1,0,0,1,2
20982,0,1,1,1,1,0,0,1,0,3
20983,0,2,19,0,9,0,6,1,0,3
20984,1,2,13,0,6,0,0,1,1,2
20985,0,1,1,1,1,0,0,1,0,3
20986,0,3,23,0,7,0,0,1,0,2
20987,1,2,13,0,6,0,0,1,1,2
20988,0,1,1,1,1,0,0,1,0,3
20989,0,3,21,0,7,0,0,1,0,2
20990,1,1,7,0,7,0,0,0,1,2
20991,0,1,1,1,1,0,0,1,0,3
20992,0,3,19,1,6,0,3,3,0,2
20993,0,4,24,1,6,0,6,5,0,2
20994,0,4,23,0,5,0,13,4,0,2
20995,1,1,6,0,6,0,0,0,0,2
20996,0,1,1,1,1,0,0,1,0,3
20997,0,1,6,0,6,0,0,0,0,2
20998,1,1,11,0,11,0,0,0,1,2
20999,0,1,1,1,1,0,0,1,0,3
21000,0,1,6,0,6,0,0,0,0,2
21001,0,3,16,0,5,0,0,1,0,0
21002,0,2,18,0,9,0,0,0,0,0
21003,0,2,10,0,5,0,0,0,0,2
21004,0,2,12,0,6,0,0,0,0,0
21005,0,5,57,0,11,0,14,8,0,2
21006,1,4,38,0,9,0,0,0,1,0
21007,0,30,231,0,7,11,0,1,1,2
21008,1,1,7,0,7,0,0,0,1,0
21009,0,33,258,1,7,6,1,10,1,3
21010,0,27,192,1,7,5,1,9,0,3
21011,0,35,279,1,7,5,0,10,1,3
21012,0,40,334,1,8,9,0,10,1,3
21013,0,36,253,1,7,9,0,11,1,3
21014,0,32,247,1,7,13,0,4,1,3
21015,1,2,18,1,9,0,0,1,0,2
21016,0,70,496,0,7,0,0,28,1,2
21017,1,2,26,1,13,0,0,1,1,0
21018,0,6,35,1,5,0,0,3,0,3
21019,0,21,122,1,5,6,3,8,1,3
21020,0,16,107,1,6,7,0,3,1,3
21021,0,12,87,1,7,2,0,2,0,3
21022,0,5,32,1,6,0,0,2,0,3
21023,0,14,85,1,6,6,0,2,1,3
21024,0,16,94,1,5,8,0,2,1,3
21025,0,19,108,1,5,5,0,5,1,3
21026,0,26,160,1,6,9,0,3,1,3
21027,0,8,38,1,4,2,0,3,0,3
21028,1,2,23,0,11,0,0,0,1,0
21029,0,3,23,0,7,0,0,0,0,0
21030,0,5,24,0,4,2,4,1,1,2
21031,0,13,84,1,6,1,0,4,0,2
21032,0,20,146,1,7,6,0,4,1,3
21033,0,9,60,1,6,3,0,3,1,3
21034,0,46,313,1,6,13,0,9,1,3
21035,0,8,52,1,6,2,0,2,0,3
21036,0,28,196,1,7,11,0,4,1,3
21037,0,27,214,1,7,5,0,9,1,3
21038,0,27,159,1,5,11,0,5,1,3
21039,0,26,176,1,6,10,0,3,1,3
21040,1,3,26,0,8,0,0,0,0,0
21041,0,5,21,0,4,0,8,3,0,2
21042,0,23,172,1,7,7,0,8,1,3
21043,0,5,33,0,6,0,0,1,0,2
21044,0,20,146,1,7,6,0,4,1,3
21045,0,22,129,1,5,8,2,4,1,3
21046,0,34,261,1,7,11,0,8,1,3
21047,0,32,215,1,6,15,0,4,1,3
21048,0,17,125,1,7,5,0,4,1,3
21049,0,28,196,1,7,11,0,4,1,3
21050,0,14,93,1,6,6,0,3,1,3
21051,0,24,174,1,7,10,0,5,1,3
21052,1,5,33,1,6,0,0,2,0,0
21053,0,5,21,0,4,0,8,3,0,2
21054,0,10,75,1,7,0,0,4,0,2
21055,0,26,176,1,6,10,0,3,1,3
21056,0,27,194,1,7,10,0,3,1,3
21057,0,25,146,1,5,9,1,5,1,3
21058,0,24,172,1,7,10,0,4,1,3
21059,0,24,173,1,7,10,0,5,1,3
21060,0,24,198,1,8,5,0,8,1,3
21061,0,25,156,1,6,11,0,4,1,3
21062,0,20,144,1,7,6,0,4,1,3
21063,0,26,177,1,6,8,0,6,1,3
21064,0,45,296,1,6,18,0,9,1,3
21065,0,13,82,1,6,4,0,3,1,3
21066,0,22,164,1,7,4,0,8,1,3
21067,0,21,157,1,7,7,0,4,1,3
21068,1,3,34,1,11,0,0,1,1,2
21069,0,31,197,1,6,8,7,6,1,3
21070,0,6,35,0,5,0,0,2,1,2
21071,0,5,22,0,4,0,8,2,0,2
21072,0,2,13,0,6,0,0,1,0,2
21073,1,4,38,0,9,0,0,1,1,0
21074,0,14,86,0,6,2,5,8,1,2
21075,0,5,38,0,7,0,0,1,0,2
21076,0,12,79,0,6,2,5,4,1,2
21077,0,10,82,0,8,2,0,2,1,2
21078,0,8,60,0,7,2,4,1,1,2
21079,1,2,22,1,11,0,0,1,1,2
21080,0,6,35,0,5,0,0,2,0,2
21081,1,2,18,1,9,0,0,1,0,2
21082,0,16,113,1,7,2,0,9,0,3
21083,1,2,16,1,8,0,0,1,0,2
21084,0,12,82,1,6,1,0,6,0,3
21085,1,3,27,1,9,0,0,1,1,2
21086,0,7,54,1,7,0,0,4,0,3
21087,0,22,135,1,6,7,0,2,0,3
21088,0,8,54,1,6,1,0,3,0,3
21089,1,3,14,1,4,1,0,1,1,2
21090,0,3,14,0,4,0,6,1,0,3
21091,1,1,8,1,8,0,0,1,1,2
21092,0,10,81,1,8,0,3,7,0,2
21093,0,3,16,0,5,0,6,1,0,2
21094,0,1,11,1,11,0,0,1,0,2
21095,0,3,20,0,6,1,0,0,0,2
21096,0,1,4,0,4,0,0,0,0,0
21097,0,2,11,0,5,0,0,0,0,2
21098,0,3,16,0,5,0,0,2,0,0
21099,0,10,53,0,5,0,8,5,0,3
21100,0,6,69,0,11,0,22,12,0,3
21101,0,3,23,0,7,0,0,1,1,2
21102,1,1,4,0,4,0,0,0,1,2
21103,0,1,1,1,1,0,0,1,0,3
21104,0,3,16,0,5,0,0,2,0,2
21105,1,3,17,0,5,1,0,1,1,2
21106,0,1,1,1,1,0,0,1,0,3
21107,0,4,19,0,4,0,10,3,0,3
21108,1,2,19,0,9,0,0,0,0,2
21109,0,1,1,1,1,0,0,1,0,3
21110,0,3,14,1,4,0,2,2,0,3
21111,0,3,25,1,8,0,0,2,0,2
21112,0,5,26,0,5,0,6,2,0,2
21113,1,3,17,1,5,0,0,1,0,2
21114,0,1,1,1,1,0,0,1,0,3
21115,0,3,30,0,10,0,23,5,0,3
21116,1,1,13,0,13,0,0,0,1,2
21117,0,1,1,1,1,0,0,1,0,3
21118,0,4,29,1,7,1,0,4,0,2
21119,0,7,42,0,6,0,8,4,0,2
21120,1,2,10,0,5,0,0,0,1,2
21121,0,1,1,1,1,0,0,1,0,3
21122,0,2,18,0,9,0,0,0,0,2
21123,0,2,21,0,10,0,0,0,0,2
21124,0,9,46,0,5,0,0,3,0,2
21125,1,2,19,0,9,0,0,0,0,2
21126,0,5,36,0,7,0,0,2,0,2
21127,1,3,17,1,5,1,0,1,1,2
21128,0,4,31,0,7,0,0,3,0,2
21129,1,1,8,0,8,0,0,0,0,2
21130,0,1,1,1,1,0,0,1,0,3
21131,0,1,8,0,8,0,7,0,0,0
21132,1,3,22,0,7,0,0,1,1,2
21133,0,6,31,0,5,1,2,3,1,1
21134,0,5,18,0,3,0,2,1,0,1
21135,1,2,17,0,8,0,0,1,0,2
21136,0,5,17,0,3,0,2,1,0,1
21137,1,5,27,0,5,0,0,4,0,2
21138,0,5,18,0,3,0,2,1,0,1
21139,1,5,27,0,5,0,0,1,0,2
21140,0,5,17,0,3,0,2,1,0,1
21141,1,4,25,0,6,0,0,2,0,2
21142,0,3,28,0,9,0,0,1,1,2
21143,0,1,2,1,2,0,1,1,0,3
21144,0,1,12,0,12,0,0,0,0,2
21145,0,1,1,1,1,0,0,1,0,3
21146,0,2,17,0,8,0,0,1,0,2
21147,0,1,8,0,8,0,0,0,0,2
21148,0,1,1,1,1,0,0,1,0,3
21149,0,5,26,0,5,1,8,0,0,2
21150,0,1,11,0,11,0,0,0,0,2
21151,0,1,1,1,1,0,0,1,0,3
21152,1,2,16,0,8,0,0,0,0,0
21153,0,8,56,0,7,2,0,1,0,2
21154,0,5,30,1,6,1,0,5,0,2
21155,0,19,138,1,7,4,0,6,1,3
21156,0,11,77,1,7,4,0,2,1,3
21157,0,15,103,1,6,6,0,3,0,3
21158,0,9,54,0,6,3,0,1,1,2
21159,0,19,133,1,7,4,0,6,1,3
21160,0,11,77,1,7,4,0,2,1,3
21161,0,14,87,0,6,3,0,4,0,3
21162,0,13,88,0,6,5,0,2,0,3
21163,0,13,91,1,7,6,0,2,0,3
21164,0,10,69,1,6,2,0,3,1,3
21165,0,12,78,0,6,4,0,1,1,3
21166,1,2,26,1,13,0,0,1,1,2
21167,0,9,52,0,5,0,4,3,0,3
21168,0,14,61,0,4,1,5,6,0,3
21169,0,1,2,1,2,0,1,1,0,3
21170,0,1,12,0,12,0,0,0,0,2
21171,0,1,1,1,1,0,0,1,0,3
21172,0,4,27,0,6,0,0,4,0,2
21173,0,1,8,0,8,0,0,0,0,2
21174,0,1,1,1,1,0,0,1,0,3
21175,0,5,26,0,5,1,8,0,0,2
21176,0,1,11,0,11,0,0,0,0,2
21177,0,1,1,1,1,0,0,1,0,3
21178,1,2,17,0,8,0,0,0,0,0
21179,0,3,20,0,6,0,0,1,0,2
21180,0,6,30,1,5,2,0,4,0,3
21181,0,9,57,0,6,0,0,4,1,3
21182,0,4,38,1,9,0,0,3,0,2
21183,0,8,44,0,5,2,0,1,0,3
21184,0,16,91,0,5,8,0,3,1,3
21185,0,13,79,0,6,6,0,1,1,3
21186,0,8,49,0,6,1,0,3,0,3
21187,0,4,23,0,5,0,0,1,1,3
21188,0,5,26,0,5,1,0,1,0,3
21189,0,7,37,0,5,0,0,2,0,3
21190,0,8,54,0,6,2,0,1,0,3
21191,0,14,80,0,5,4,0,2,1,3
21192,0,3,18,0,6,1,0,0,0,3
21193,0,7,40,0,5,1,0,2,1,3
21194,0,6,32,1,5,0,0,3,0,3
21195,0,11,57,0,5,3,0,2,1,3
21196,0,2,26,1,13,0,0,1,1,2
21197,0,9,53,0,5,0,4,3,0,3
21198,0,8,39,0,4,1,4,3,0,3
21199,0,1,2,1,2,0,1,1,0,3
21200,0,1,12,0,12,0,0,0,0,2
21201,0,1,1,1,1,0,0,1,0,3
21202,0,3,22,0,7,0,0,1,0,2
21203,0,1,8,0,8,0,0,0,0,2
21204,0,1,1,1,1,0,0,1,0,3
21205,0,5,21,0,4,1,8,0,0,2
21206,0,1,11,0,11,0,0,0,0,2
21207,0,1,1,1,1,0,0,1,0,3
21208,1,2,17,0,8,0,0,0,0,0
21209,0,8,51,0,6,2,0,1,0,2
21210,0,32,217,1,6,10,0,5,1,3
21211,0,19,125,1,6,7,0,4,0,3
21212,0,9,58,1,6,2,0,3,1,3
21213,0,9,58,0,6,2,0,3,0,2
21214,0,10,69,1,6,4,0,2,1,2
21215,0,8,59,1,7,2,0,1,1,2
21216,0,18,113,1,6,4,1,4,1,3
21217,0,11,69,0,6,2,0,3,0,3
21218,0,2,17,0,8,0,0,0,0,1
21219,0,5,32,0,6,1,0,1,0,3
21220,0,7,45,0,6,2,0,1,1,3
21221,0,3,15,0,5,0,0,1,0,3
21222,1,2,26,1,13,0,0,1,1,2
21223,0,10,55,0,5,2,4,3,0,3
21224,0,10,50,0,5,1,4,3,0,3
21225,0,1,2,1,2,0,1,1,0,3
21226,0,1,12,0,12,0,0,0,0,2
21227,0,1,1,1,1,0,0,1,0,3
21228,0,3,16,0,5,0,0,1,0,0
21229,0,1,8,0,8,0,0,0,0,2
21230,0,1,1,1,1,0,0,1,0,3
21231,0,5,20,0,4,1,8,0,0,2
21232,0,1,11,0,11,0,0,0,0,2
21233,0,1,1,1,1,0,0,1,0,3
21234,1,3,25,0,8,0,0,0,0,0
21235,0,11,67,0,6,2,0,3,0,2
21236,0,10,60,0,6,4,0,1,0,3
21237,0,9,55,0,6,2,0,2,0,3
21238,0,12,78,0,6,4,0,1,0,3
21239,0,2,18,0,9,0,0,1,0,0
21240,0,1,21,0,21,0,4,2,0,1
21241,0,2,16,0,8,0,12,3,0,3
21242,1,1,10,1,10,0,0,1,1,2
21243,0,52,380,1,7,19,3,7,1,2
21244,1,2,17,1,8,0,0,1,1,2
21245,0,14,102,1,7,0,13,9,1,2
21246,0,14,107,1,7,0,0,8,0,2
21247,1,2,19,1,9,0,0,1,1,2
21248,0,7,50,0,7,0,0,2,1,2
21249,0,1,11,0,11,0,0,0,0,2
21250,0,4,32,0,8,0,1,2,0,3
21251,0,1,6,0,6,0,0,0,0,2
21252,0,9,61,1,6,0,0,5,0,3
21253,0,1,8,0,8,0,0,0,0,2
21254,0,6,21,0,3,1,4,2,0,3
21255,0,2,16,1,8,0,0,1,1,2
21256,0,53,375,1,7,17,4,13,1,2
21257,0,3,25,1,8,0,0,2,1,2
21258,0,13,85,1,6,1,4,3,1,3
21259,0,8,51,1,6,2,0,2,1,3
21260,0,11,72,1,6,1,0,4,0,3
21261,0,7,43,1,6,0,0,6,0,3
21262,0,9,53,1,5,1,0,3,0,3
21263,0,8,40,1,5,1,0,4,0,3
21264,0,10,52,1,5,4,0,2,0,3
21265,0,12,72,1,6,4,0,3,1,3
21266,0,12,80,1,6,2,0,2,1,3
21267,0,27,192,1,7,9,1,7,1,3
21268,0,5,36,0,7,0,0,1,1,2
21269,0,1,11,0,11,0,0,0,0,2
21270,0,5,27,1,5,0,0,3,0,3
21271,0,1,6,0,6,0,0,0,0,2
21272,0,4,23,0,5,0,0,1,0,3
21273,0,1,8,0,8,0,0,0,0,2
21274,0,6,21,0,3,0,8,2,0,3
21275,0,2,16,1,8,0,0,1,1,2
21276,0,35,248,1,7,14,0,2,1,2
21277,0,3,25,1,8,0,0,2,1,2
21278,0,15,85,1,5,2,6,3,1,3
21279,0,11,72,1,6,1,0,4,0,3
21280,0,5,37,1,7,0,0,5,0,3
21281,0,12,69,1,5,4,0,3,1,3
21282,0,24,173,1,7,8,1,6,1,3
21283,0,6,46,1,7,0,0,2,0,3
21284,0,12,75,1,6,3,0,2,1,3
21285,0,16,105,1,6,5,0,5,1,3
21286,0,8,52,1,6,2,0,4,0,3
21287,0,8,59,1,7,1,0,5,0,3
21288,0,8,47,0,5,2,3,2,1,3
21289,0,13,89,1,6,1,11,6,0,3
21290,0,7,46,1,6,2,0,3,1,3
21291,0,18,108,1,6,6,0,3,1,3
21292,0,7,42,1,6,2,0,2,0,3
21293,0,18,108,1,6,6,0,3,1,3
21294,0,11,71,1,6,2,0,2,0,3
21295,0,28,234,1,8,9,0,11,1,3
21296,0,8,68,1,8,0,0,2,0,3
21297,0,5,36,0,7,0,0,1,1,2
21298,0,1,11,0,11,0,0,0,0,2
21299,0,3,29,1,9,0,0,4,0,3
21300,0,1,6,0,6,0,0,0,0,2
21301,0,4,23,0,5,0,0,1,0,3
21302,0,1,8,0,8,0,0,0,0,2
21303,0,6,21,0,3,0,8,2,0,3
21304,0,3,25,1,8,0,0,2,1,2
21305,0,13,87,0,6,2,0,2,1,3
21306,0,16,109,1,6,2,0,9,1,3
21307,0,9,53,1,5,3,0,2,1,3
21308,0,11,69,1,6,2,0,2,1,3
21309,0,8,58,1,7,2,0,3,1,3
21310,0,4,31,1,7,0,0,3,0,3
21311,0,7,40,1,5,2,0,3,1,3
21312,0,10,52,1,5,5,0,2,0,3
21313,0,15,82,1,5,7,1,2,1,3
21314,0,6,49,1,8,0,0,3,1,2
21315,0,1,11,0,11,0,0,0,0,2
21316,0,5,41,1,8,0,1,4,1,3
21317,0,1,6,0,6,0,0,0,0,2
21318,0,4,23,0,5,0,0,1,0,3
21319,0,1,8,0,8,0,0,0,0,2
21320,0,5,21,0,4,0,8,3,0,3
21321,0,2,16,1,8,0,0,1,1,2
21322,0,44,298,1,6,15,0,5,1,2
21323,0,2,16,1,8,0,0,1,1,2
21324,0,2,16,0,8,0,0,0,0,2
21325,0,3,16,0,5,0,0,1,0,3
21326,0,1,8,0,8,0,0,0,0,2
21327,0,3,19,0,6,0,0,2,0,3
21328,1,3,25,1,8,0,0,2,1,2
21329,0,8,56,1,7,2,3,4,1,3
21330,0,7,55,1,7,2,0,2,1,3
21331,0,12,63,1,5,4,0,3,1,3
21332,0,9,68,1,7,2,0,2,1,3
21333,0,9,55,1,6,4,0,2,0,3
21334,0,13,79,1,6,3,0,3,1,3
21335,0,11,65,1,5,2,0,2,0,3
21336,0,7,55,1,7,2,0,2,1,3
21337,0,8,63,1,7,2,0,4,1,3
21338,0,14,81,1,5,5,0,2,1,3
21339,0,8,59,1,7,2,0,4,1,3
21340,0,6,55,1,9,1,0,3,1,3
21341,0,10,50,1,5,2,1,3,0,3
21342,0,7,40,1,5,1,0,3,0,3
21343,0,10,64,1,6,1,0,3,1,3
21344,1,2,26,1,13,0,0,1,1,2
21345,0,13,77,1,5,3,7,3,0,3
21346,0,13,77,1,5,3,6,6,0,3
21347,0,13,73,1,5,3,7,6,0,3
21348,0,13,72,1,5,3,6,5,0,3
21349,1,2,25,1,12,0,0,1,1,2
21350,0,8,58,1,7,1,0,3,1,3
21351,1,2,28,1,14,0,0,2,1,2
21352,0,14,72,1,5,6,3,3,1,3
21353,0,11,74,1,6,2,3,3,1,3
21354,1,2,17,1,8,0,0,1,1,2
21355,1,1,4,0,4,0,0,0,1,2
21356,0,3,20,0,6,0,0,2,0,3
21357,1,1,11,0,11,0,0,0,1,2
21358,0,2,8,0,4,0,0,1,0,3
21359,1,1,3,0,3,0,0,0,0,0
21360,0,2,13,0,6,0,6,3,0,3
21361,1,2,14,0,7,1,0,0,1,2
21362,0,3,16,0,5,0,0,2,0,3
21363,1,2,14,0,7,0,0,0,1,2
21364,0,2,8,0,4,0,0,1,0,3
21365,1,2,12,1,6,0,0,1,0,2
21366,0,2,10,0,5,0,7,1,0,0
21367,0,1,4,0,4,0,0,0,0,0
21368,1,2,16,0,8,0,0,0,1,0
21369,0,5,34,0,6,0,0,1,1,0
21370,0,3,20,1,6,0,3,4,0,2
21371,0,2,18,0,9,0,10,1,0,2
21372,0,2,18,1,9,0,0,1,0,2
21373,0,2,33,0,16,0,1,4,0,2
21374,0,3,21,0,7,0,0,1,0,2
21375,0,1,72,1,72,0,0,72,0,3
21376,1,1,10,1,10,0,0,1,1,0
21377,0,25,171,1,6,12,0,1,1,2
21378,1,2,16,1,8,0,0,1,1,0
21379,0,19,134,1,7,4,4,10,1,3
21380,0,16,121,1,7,4,8,9,0,3
21381,0,19,123,1,6,4,8,11,0,3
21382,0,16,106,1,6,4,8,7,0,3
21383,0,16,116,1,7,2,6,10,0,3
21384,1,2,16,1,8,0,0,1,1,0
21385,0,6,32,1,5,0,0,3,0,3
21386,0,13,70,1,5,3,1,2,1,3
21387,0,6,43,1,7,1,0,2,0,3
21388,0,11,71,1,6,2,0,7,0,3
21389,0,5,32,1,6,0,0,3,0,3
21390,0,10,57,1,5,3,0,2,1,3
21391,0,10,82,1,8,1,0,4,1,3
21392,0,8,50,1,6,0,0,5,0,3
21393,0,10,80,1,8,1,0,6,1,3
21394,0,9,55,1,6,1,1,5,0,3
21395,0,10,68,1,6,1,0,3,0,3
21396,0,8,43,1,5,0,0,5,0,3
21397,0,13,85,1,6,0,1,8,0,3
21398,0,7,44,1,6,1,0,2,0,3
21399,1,2,26,1,13,0,0,1,1,0
21400,0,14,86,1,6,3,7,6,0,3
21401,0,15,89,1,5,4,8,6,0,3
21402,0,10,53,1,5,3,8,4,0,3
21403,0,10,53,1,5,3,8,4,0,3
21404,1,4,24,1,6,0,0,2,1,0
21405,0,13,100,1,7,3,0,5,1,2
21406,0,18,119,1,6,7,0,1,1,2
21407,1,2,16,1,8,0,0,1,1,0
21408,0,5,29,1,5,1,0,2,0,3
21409,0,8,58,1,7,2,0,2,1,3
21410,0,8,52,1,6,2,0,2,1,3
21411,1,2,17,1,8,0,0,1,1,0
21412,0,4,15,0,3,1,0,1,1,3
21413,0,4,18,1,4,0,5,2,0,3
21414,0,3,16,0,5,0,0,1,1,3
21415,0,2,9,0,4,0,0,1,0,3
21416,1,3,17,0,5,1,0,1,1,3
21417,0,5,26,0,5,0,0,3,0,3
21418,0,10,65,1,6,0,0,6,0,3
21419,0,4,36,0,9,0,1,5,0,3
21420,0,8,43,0,5,0,1,5,1,3
21421,0,3,30,1,10,0,2,3,0,2
21422,0,3,30,0,10,0,6,2,0,2
21423,1,1,10,1,10,0,0,1,0,0
21424,0,9,67,1,7,0,1,6,0,3
21425,0,10,83,1,8,0,1,10,0,3
21426,1,1,6,0,6,0,0,0,1,0
21427,1,1,6,0,6,0,0,0,1,0
21428,1,3,22,0,7,0,0,0,0,0
21429,0,3,30,0,10,0,20,2,0,2
21430,0,2,34,0,17,0,1,3,0,2
21431,1,1,10,1,10,0,0,1,1,2
21432,0,20,133,1,6,10,0,1,1,2
21433,1,2,23,0,11,0,0,0,1,0
21434,0,11,76,0,6,0,0,1,0,2
21435,0,5,27,0,5,2,4,1,1,2
21436,0,3,25,0,8,0,0,0,0,2
21437,0,19,123,1,6,3,0,11,1,3
21438,0,8,53,1,6,1,0,3,0,3
21439,0,9,54,1,6,3,0,2,1,3
21440,0,11,76,0,6,4,0,1,1,3
21441,0,3,18,1,6,1,0,1,0,1
21442,0,5,41,1,8,0,0,3,0,2
21443,0,5,27,0,5,1,8,2,0,2
21444,0,5,38,1,7,0,0,3,0,2
21445,0,1,1,1,1,0,0,1,0,3
21446,0,6,44,1,7,1,0,2,0,3
21447,0,12,82,1,6,3,0,3,0,3
21448,0,21,158,1,7,3,0,10,0,3
21449,0,19,152,1,8,7,0,5,1,3
21450,0,11,86,1,7,2,0,5,1,3
21451,0,17,103,1,6,8,0,3,1,3
21452,0,12,75,1,6,3,0,2,1,3
21453,0,6,45,0,7,0,0,1,0,2
21454,0,5,21,0,4,1,8,0,0,2
21455,0,12,90,0,7,1,0,4,1,2
21456,0,13,89,1,6,3,0,2,1,3
21457,0,13,81,0,6,3,0,4,1,3
21458,0,13,91,1,7,4,0,5,0,1
21459,0,5,21,0,4,1,8,0,0,2
21460,0,5,30,0,6,0,0,0,0,0
21461,0,7,65,1,9,0,0,3,0,2
21462,0,22,159,1,7,8,0,3,1,3
21463,0,13,79,1,6,4,0,2,1,3
21464,0,19,149,1,7,6,0,5,1,3
21465,0,17,113,1,6,6,0,4,1,3
21466,0,7,30,1,4,3,0,2,1,3
21467,0,5,24,0,4,0,8,2,0,2
21468,0,8,43,0,5,1,0,0,0,2
21469,0,8,54,1,6,0,0,4,0,2
21470,0,36,201,1,5,19,0,3,1,3
21471,0,3,23,0,7,0,0,0,1,0
21472,0,34,242,1,7,8,4,12,1,3
21473,0,1,9,0,9,0,8,1,0,3
21474,1,2,20,0,10,0,0,0,0,0
21475,0,22,155,1,7,2,0,12,1,3
21476,0,15,105,1,7,6,0,2,1,3
21477,1,2,26,0,13,0,0,0,1,0
21478,0,10,72,1,7,2,0,8,1,3
21479,0,12,87,1,7,3,0,4,1,3
21480,0,7,43,1,6,2,0,2,0,3
21481,0,20,145,1,7,3,1,7,1,3
21482,1,2,21,0,10,0,0,1,1,0
21483,0,3,23,0,7,0,0,1,1,2
21484,0,6,34,1,5,1,5,3,1,2
21485,0,10,74,1,7,1,0,5,0,2
21486,0,1,12,0,12,0,0,0,0,0
21487,0,1,29,0,29,0,0,4,0,2
21488,0,1,22,0,22,0,12,3,0,2
21489,0,1,103,0,103,0,0,0,0,2
21490,0,1,43,1,43,0,0,1,0,1
21491,1,1,10,0,10,0,0,0,0,0
21492,0,1,98,1,98,0,1,1,0,2
21493,0,1,94,1,94,0,0,5,0,2
21494,0,1,101,0,101,0,0,2,0,2
21495,0,4,100,0,25,0,0,1,0,3
21496,0,1,25,0,25,0,0,0,0,1
21497,0,1,88,1,88,0,0,5,0,2
21498,0,1,77,1,77,0,0,2,0,2
21499,0,1,78,1,78,0,0,4,0,2
21500,0,2,73,1,36,0,0,1,0,2
21501,0,1,10,0,10,0,0,0,0,0
21502,0,3,56,0,18,0,2,1,0,2
21503,1,1,16,1,16,0,0,1,0,2
21504,0,1,34,1,34,0,0,1,0,2
21505,0,1,38,1,38,0,0,1,0,2
21506,0,1,90,0,90,0,0,2,0,2
21507,0,1,35,0,35,0,0,1,0,2
21508,0,3,60,1,20,0,0,1,0,2
21509,0,2,96,1,48,0,0,1,0,2
21510,0,2,75,1,37,0,0,1,0,2
21511,0,2,100,0,50,0,0,3,0,2
21512,0,1,14,1,14,0,0,1,0,1
21513,0,1,88,1,88,0,0,1,0,2
21514,0,3,97,0,32,0,0,0,0,2
21515,0,1,22,1,22,0,0,1,0,1
